,tweet_id,retweet_count,favorite_count
0,892420643555336193,7234,34638
1,892177421306343426,5418,30020
2,891815181378084864,3579,22601
3,891689557279858688,7435,37893
4,891327558926688256,7991,36173
5,891087950875897856,2680,18243
6,890971913173991426,1726,10621
7,890729181411237888,16274,58294
8,890609185150312448,3725,25132
9,890240255349198849,6288,28643
10,890006608113172480,6329,27683
11,889880896479866881,4301,25165
12,889665388333682689,8603,43129
13,889638837579907072,3845,24251
14,889531135344209921,1938,13663
15,889278841981685760,4586,22637
16,888917238123831296,3866,26217
17,888804989199671297,3650,23007
18,888554962724278272,2966,17756
19,888078434458587136,2989,19604
20,887705289381826560,4663,27263
21,887517139158093824,10132,41708
22,887473957103951883,15480,61718
23,887343217045368832,9083,30277
24,887101392804085760,5140,27622
25,886983233522544640,6559,31188
26,886736880519319552,2731,10756
27,886680336477933568,3853,20228
28,886366144734445568,2717,19010
29,886267009285017600,3,104
30,886258384151887873,5436,25170
31,886054160059072513,96,0
32,885984800019947520,5781,29303
33,885528943205470208,5513,32387
34,885518971528720385,3209,18436
35,885311592912609280,15896,0
36,885167619883638784,3766,19686
37,884925521741709313,15509,69030
38,884876753390489601,4807,25006
39,884562892145688576,4033,21851
40,884441805382717440,4921,24447
41,884247878851493888,17472,65005
42,884162670584377345,2571,18378
43,883838122936631299,2951,19657
44,883482846933004288,8521,41225
45,883360690899218434,3174,20423
46,883117836046086144,5705,33372
47,882992080364220416,3328,21490
48,882762694511734784,4216,25411
49,882627270321602560,5224,25213
50,882268110199369728,9977,40243
51,882045870035918850,4194,26384
52,881906580714921986,2933,21962
53,881666595344535552,9222,45650
54,881633300179243008,8,113
55,881536004380872706,13804,44551
56,881268444196462592,4599,20984
57,880935762899988482,2410,15411
58,880872448815771648,3295,19186
59,880465832366813184,5362,25610
60,880221127280381952,3584,24282
61,880095782870896641,3752,24891
62,879862464715927552,3008,20207
63,879674319642796034,9,283
64,879492040517615616,2723,21203
65,879415818425184262,38525,95214
66,879376492567855104,2713,15198
67,879130579576475649,5901,0
68,879050749262655488,4063,20312
69,879008229531029506,2315,17164
70,878776093423087618,3545,17516
71,878604707211726852,6102,27072
72,878404777348136964,1099,0
73,878316110768087041,5711,0
74,878281511006478336,1099,6965
75,878057613040115712,5901,38010
76,877736472329191424,16321,71126
77,877611172832227328,70,0
78,877556246731214848,3274,20456
79,877316821321428993,4497,24769
80,877201837425926144,4796,24432
81,876838120628539392,2881,18673
82,876537666061221889,4089,21506
83,876484053909872640,2057,16977
84,876120275196170240,4030,25286
85,875747767867523072,3697,22717
86,875144289856114688,4251,19847
87,875097192612077568,5280,24836
88,875021211251597312,4098,23096
89,874680097055178752,4036,25163
90,874434818259525634,12605,0
91,874296783580663808,3594,23585
92,874057562936811520,3476,20615
93,874012996292530176,8855,30873
94,873580283840344065,3423,21956
95,873337748698140672,1372,0
96,873213775632977920,1372,6480
97,872967104147763200,4698,24652
98,872820683541237760,3244,13366
99,872620804844003328,3162,18798
100,872486979161796608,7944,36972
101,872122724285648897,7072,31018
102,871879754684805121,9526,33959
103,871762521631449091,3052,18334
104,871515927908634625,3032,18320
105,871166179821445120,5013,0
106,871102520638267392,4834,19004
107,871032628920680449,3330,20659
108,870804317367881728,5424,30552
109,870726314365509632,3,109
110,870656317836468226,2272,11156
111,870374049280663552,23424,75824
112,870308999962521604,3640,19954
113,870063196459192321,7279,33190
114,869772420881756160,8932,38846
115,869702957897576449,5529,25656
116,869596645499047938,2719,14545
117,869227993411051520,3301,18574
118,868880397819494401,12651,59433
119,868639477480148993,1809,0
120,868622495443632128,4632,24229
121,868552278524837888,1809,9213
122,867900495410671616,3683,22098
123,867774946302451713,6437,30945
124,867421006826221569,2190,14676
125,867072653475098625,106,0
126,867051520902168576,6982,29399
127,866720684873056260,4247,18270
128,866686824827068416,3049,17563
129,866450705531457537,31190,111583
130,866334964761202691,12605,47781
131,866094527597207552,7391,0
132,865718153858494464,4992,23532
133,865359393868664832,4429,24185
134,865006731092295680,6859,25661
135,864873206498414592,7710,29507
136,864279568663928832,2667,13387
137,864197398364647424,7815,27348
138,863907417377173506,3694,18911
139,863553081350529029,3743,14003
140,863471782782697472,2147,0
141,863432100342583297,4686,21860
142,863427515083354112,81,2008
143,863079547188785154,988,8064
144,863062471531167744,2147,7710
145,862831371563274240,4589,17600
146,862722525377298433,3181,15706
147,862457590147678208,4376,18727
148,862096992088072192,20624,67953
149,861383897657036800,9584,33122
150,861288531465048066,3702,15763
151,861005113778896900,3425,15383
152,860981674716409858,1909,0
153,860924035999428608,699,0
154,860563773140209665,1909,6893
155,860524505164394496,4748,21786
156,860276583193509888,3157,17005
157,860184849394610176,5258,15365
158,860177593139703809,27671,0
159,859924526012018688,3689,18090
160,859851578198683649,3167,14295
161,859607811541651456,1395,17230
162,859196978902773760,27104,82614
163,859074603037188101,12310,31189
164,858860390427611136,7312,0
165,858843525470990336,3121,14456
166,858471635011153920,4397,19991
167,858107933456039936,2608,14597
168,857989990357356544,2331,14881
169,857746408056729600,9619,31629
170,857393404942143489,1481,5453
171,857263160327368704,4093,18665
172,857214891891077121,16,207
173,856543823941562368,2622,15224
174,856526610513747968,1712,11104
175,856288084350160898,15,493
176,856282028240666624,5749,25848
177,855862651834028034,22,311
178,855860136149123072,878,4547
179,855857698524602368,1921,11100
180,855851453814013952,16579,42910
181,855818117272018944,4966,24884
182,855459453768019968,7511,27783
183,855245323840757760,5436,0
184,855138241867124737,39,0
185,854732716440526848,5550,21247
186,854482394044301312,6228,27301
187,854365224396361728,4286,17652
188,854120357044912130,6824,29928
189,854010172552949760,2894,15231
190,853760880890318849,5290,26758
191,853639147608842240,9176,32441
192,853299958564483072,3269,14530
193,852936405516943360,1837,0
194,852912242202992640,1661,8472
195,852672615818899456,1997,14027
196,852553447878664193,3219,15305
197,852311364735569921,9156,31155
198,852226086759018497,6294,18794
199,852189679701164033,1465,10823
200,851861385021730816,19,0
201,851591660324737024,3231,15339
202,851464819735769094,6520,22891
203,851224888060895234,5326,19526
204,850753642995093505,8379,28942
205,850380195714523136,2411,12392
206,850333567704068097,306,3273
207,850145622816686080,3506,15407
208,850019790995546112,4520,19275
209,849776966551130114,7042,28700
210,849668094696017920,4604,0
211,849412302885593088,2926,15038
212,849336543269576704,1746,10811
213,849051919805034497,7877,40058
214,848690551926992896,4029,23900
215,848324959059550208,4293,23442
216,848213670039564288,671,7753
217,848212111729840128,2810,15458
218,847978865427394560,3028,0
219,847971574464610304,412,0
220,847962785489326080,4738,22324
221,847842811428974592,1227,5142
222,847617282490613760,384,6643
223,847606175596138505,3186,17829
224,847251039262605312,4044,19487
225,847157206088847362,5418,18853
226,847116187444137987,2969,20401
227,846874817362120707,3660,19097
228,846514051647705089,10755,42275
229,846505985330044928,2862,13423
230,846153765933735936,8453,29938
231,846139713627017216,9445,29526
232,846042936437604353,2669,15208
233,845812042753855489,8116,27800
234,845677943972139009,4513,24019
235,845397057150107648,1666,7278
236,845306882940190720,5034,22201
237,845098359547420673,7160,0
238,844979544864018432,2382,12985
239,844973813909606400,2959,14309
240,844580511645339650,2900,15684
241,844223788422217728,2052,13050
242,843981021012017153,2782,14493
243,843856843873095681,4312,20497
244,843604394117681152,2561,16118
245,843235543001513987,5614,20523
246,842846295480000512,3424,14622
247,842765311967449089,1198,6438
248,842535590457499648,3295,17342
249,842163532590374912,5436,23351
250,842115215311396866,2848,13374
251,841833993020538882,14056,0
252,841680585030541313,7379,24663
253,841439858740625411,3430,12050
254,841320156043304961,5191,18956
255,841314665196081154,4368,15148
256,841077006473256960,5013,21900
257,840761248237133825,1658,0
258,840728873075638272,15078,0
259,840698636975636481,2,170
260,840696689258311684,911,11756
261,840632337062862849,1658,8633
262,840370681858686976,4300,15742
263,840268004936019968,5402,18418
264,839990271299457024,2132,12857
265,839549326359670784,7312,26265
266,839290600511926273,137,0
267,839239871831150596,6125,25909
268,838952994649550848,3778,18843
269,838921590096166913,1928,10675
270,838916489579200512,31,0
271,838831947270979586,10387,0
272,838561493054533637,1260,10527
273,838476387338051585,4480,21543
274,838201503651401729,9487,0
275,838150277551247360,313,1596
276,838085839343206401,1,134
277,838083903487373313,2933,16913
278,837820167694528512,7391,32680
279,837482249356513284,420,3710
280,837471256429613056,2131,12302
281,837110210464448512,2240,15442
282,836989968035819520,2176,12272
283,836753516572119041,4382,18593
284,836677758902222849,2094,12126
285,836648853927522308,522,0
286,836397794269200385,25993,0
287,836380477523124226,2831,14234
288,836260088725786625,4101,20491
289,836001077879255040,4035,18351
290,835685285446955009,7694,0
291,835574547218894849,3409,17114
292,835536468978302976,1592,0
293,835309094223372289,19809,0
294,835297930240217089,2831,15869
295,835264098648616962,1592,7431
296,835246439529840640,67,2024
297,835172783151792128,5452,25188
298,835152434251116546,2844,21504
299,834931633769889797,1530,10380
300,834786237630337024,5255,20679
301,834574053763584002,2383,13140
302,834477809192075265,10098,0
303,834458053273591808,1589,9262
304,834209720923721728,4487,19772
305,834167344700198914,3480,15234
306,834089966724603904,2031,9659
307,834086379323871233,2094,12560
308,833863086058651648,2282,12943
309,833826103416520705,3580,17493
310,833732339549220864,210,0
311,833722901757046785,3087,20152
312,833479644947025920,1938,14355
313,833124694597443584,4604,19492
314,832998151111966721,2087,12762
315,832769181346996225,38,0
316,832757312314028032,3436,16256
317,832682457690300417,2768,11449
318,832645525019123713,505,2816
319,832636094638288896,2642,15302
320,832397543355072512,2104,11535
321,832369877331693569,3028,16552
322,832273440279240704,2227,10938
323,832215909146226688,5915,0
324,832215726631055365,8868,0
325,832088576586297345,2,60
326,832040443403784192,9119,0
327,832032802820481025,4428,17212
328,831939777352105988,5841,23125
329,831926988323639298,34,325
330,831911600680497154,6185,26544
331,831670449226514432,1734,10049
332,831650051525054464,1837,6869
333,831552930092285952,2221,8665
334,831322785565769729,1486,8979
335,831315979191906304,1064,6312
336,831309418084069378,2345,11384
337,831262627380748289,1956,11470
338,830956169170665475,1421,7704
339,830583320585068544,15896,64242
340,830173239259324417,5404,0
341,830097400375152640,2793,9403
342,829878982036299777,4766,0
343,829861396166877184,1849,11830
344,829501995190984704,10098,30653
345,829449946868879360,1919,10119
346,829141528400556032,6993,23501
347,829011960981237760,15612,51552
348,828801551087042563,3258,0
349,828770345708580865,5584,24724
350,828708714936930305,10677,35226
351,828650029636317184,1279,9195
352,828409743546925057,1109,6155
353,828408677031882754,1229,7428
354,828381636999917570,2127,12174
355,828376505180889089,1020,7148
356,828372645993398273,2792,12176
357,828361771580813312,169,2112
358,828046555563323392,2741,11342
359,828011680017821696,2059,10026
360,827933404142436356,4993,19372
361,827653905312006145,2886,14994
362,827600520311402496,896,7247
363,827324948884643840,2892,15330
364,827199976799354881,2121,10251
365,826958653328592898,4766,20848
366,826848821049180160,9677,34938
367,826615380357632002,3797,0
368,826598799820865537,238,4960
369,826598365270007810,2244,9690
370,826476773533745153,4013,17799
371,826240494070030336,2491,12840
372,826204788643753985,878,4721
373,826115272272650244,2966,15139
374,825876512159186944,1784,10143
375,825829644528148480,2403,12342
376,825535076884762624,16857,55287
377,825147591692263424,4324,17709
378,825120256414846976,1195,0
379,825026590719483904,1195,6054
380,824796380199809024,5262,0
381,824775126675836928,3352,14442
382,824663926340194305,1692,10175
383,816091915477250048,2048,8692
384,816062466425819140,982,0
385,816014286006976512,5043,0
386,815990720817401858,982,4801
387,815966073409433600,8117,21747
388,815745968457060357,3980,0
389,815736392542261248,2181,9579
390,815639385530101762,1589,8000
391,815390420867969024,3674,10051
392,814986499976527872,1224,7443
393,814638523311648768,2600,10966
394,814578408554463233,5629,0
395,814530161257443328,1787,8405
396,814153002265309185,8348,27975
397,813944609378369540,3060,0
398,813910438903693312,1790,9057
399,813812741911748608,13458,35461
400,813800681631023104,1699,8093
401,813217897535406080,7046,18120
402,813202720496779264,1757,9002
403,813187593374461952,4189,19337
404,808344865868283904,20081,41321
405,808134635716833280,5699,0
406,808106460588765185,2133,8603
407,808001312164028416,3417,12219
408,807621403335917568,3494,14232
409,807106840509214720,53383,114883
410,807059379405148160,7094,0
411,807010152071229440,3741,12800
412,806629075125202948,33403,72564
413,806620845233815552,5330,0
414,806576416489959424,1890,4779
415,806542213899489280,2284,9976
416,806242860592926720,11231,0
417,806219024703037440,1163,6308
418,805958939288408065,5182,0
419,805932879469572096,1861,8129
420,805826884734976000,1764,6414
421,805823200554876929,7736,0
422,805520635690676224,1604,5613
423,805487436403003392,2450,8596
424,805207613751304193,1670,7658
425,804738756058218496,3704,13350
426,804475857670639616,1956,5995
427,804413760345620481,3123,0
428,804026241225523202,15549,43273
429,803773340896923648,2650,9807
430,803692223237865472,7179,0
431,803638050916102144,4013,10691
432,803380650405482500,1816,7582
433,803321560782307329,5126,0
434,803276597545603072,2370,9786
435,802952499103731712,1930,8814
436,802624713319034886,2808,0
437,802600418706604034,1411,6946
438,802572683846291456,2436,8757
439,802323869084381190,5656,15795
440,802265048156610565,1338,6771
441,802239329049477120,2534,8882
442,802185808107208704,264,0
443,801958328846974976,1655,7568
444,801854953262350336,229,1760
445,801538201127157760,2010,8032
446,801285448605831168,795,5903
447,801167903437357056,5699,23816
448,801127390143516673,3840,0
449,801115127852503040,2032,7878
450,800859414831898624,96,669
451,800855607700029440,1556,0
452,800751577355128832,2708,10343
453,800513324630806528,2906,12844
454,800459316964663297,2112,9275
455,800443802682937345,4170,0
456,800388270626521089,2713,10895
457,800188575492947969,3813,0
458,800141422401830912,2465,14886
459,800018252395122689,12703,27600
460,799774291445383169,4511,0
461,799757965289017345,2082,8175
462,799422933579902976,1857,7882
463,799308762079035393,5259,0
464,799297110730567681,2659,9642
465,799063482566066176,2404,7883
466,798933969379225600,4320,12752
467,798925684722855936,1401,7346
468,798705661114773508,6429,0
469,798701998996647937,7502,0
470,798697898615730177,6296,0
471,798694562394996736,4798,0
472,798686750113755136,2254,0
473,798682547630837760,4588,0
474,798673117451325440,5390,0
475,798665375516884993,3786,0
476,798644042770751489,1793,0
477,798628517273620480,1913,0
478,798585098161549313,5473,0
479,798576900688019456,5659,0
480,798340744599797760,3235,0
481,798209839306514432,2481,10185
482,797971864723324932,3004,11288
483,797545162159308800,4725,14215
484,797236660651966464,6365,19449
485,797165961484890113,26,222
486,796904159865868288,8635,0
487,796865951799083009,1883,7503
488,796759840936919040,2944,11512
489,796563435802726400,6978,0
490,796484825502875648,1701,7371
491,796387464403357696,4020,10745
492,796177847564038144,13802,0
493,796149749086875649,13802,31389
494,796125600683540480,1742,4863
495,796116448414461957,2325,8877
496,796080075804475393,2232,8256
497,796031486298386433,3611,10550
498,795464331001561088,22736,48176
499,795400264262053889,2768,9774
500,795076730285391872,5262,15787
501,794983741416415232,3253,0
502,794926597468000259,2234,9979
503,794355576146903043,9950,0
504,794332329137291264,2595,9386
505,794205286408003585,3216,9022
506,793962221541933056,4717,16385
507,793845145112371200,1799,9019
508,793614319594401792,3027,0
509,793601777308463104,1562,7791
510,793500921481273345,2299,10418
511,793286476301799424,8868,23968
512,793271401113350145,2326,8496
513,793256262322548741,8082,19482
514,793241302385262592,3187,10255
515,793226087023144960,2794,9563
516,793210959003287553,2703,8703
517,793195938047070209,5442,14862
518,793180763617361921,1932,6754
519,793165685325201412,2702,9148
520,793150605191548928,1646,6017
521,793135492858580992,2429,6247
522,793120401413079041,3787,12338
523,792913359805018113,3836,13950
524,792883833364439040,4123,11012
525,792773781206999040,1633,7185
526,792394556390137856,4153,13072
527,792050063153438720,1725,6967
528,791821351946420224,20427,0
529,791784077045166082,9224,0
530,791780927877898241,3692,0
531,791774931465953280,21431,43874
532,791672322847637504,3027,11470
533,791406955684368384,3980,12817
534,791312159183634433,2450,8541
535,791026214425268224,3947,0
536,790987426131050500,2069,9571
537,790946055508652032,4522,16280
538,790723298204217344,2228,0
539,790698755171364864,1862,8017
540,790581949425475584,6879,20115
541,790337589677002753,1833,7642
542,790277117346975746,3060,12247
543,790227638568808452,3432,0
544,789986466051088384,2228,9035
545,789960241177853952,3967,0
546,789903600034189313,3994,10069
547,789628658055020548,1703,7296
548,789599242079838210,1859,6568
549,789530877013393408,3253,11438
550,789314372632018944,2209,8415
551,789280767834746880,4752,0
552,789268448748703744,2530,8895
553,789137962068021249,2687,9472
554,788908386943430656,12068,26743
555,788765914992902144,9950,26615
556,788552643979468800,6889,0
557,788412144018661376,5092,15144
558,788178268662984705,2026,7069
559,788150585577050112,1237,5954
560,788070120937619456,3319,0
561,788039637453406209,1271,5969
562,787810552592695296,2937,8391
563,787717603741622272,2672,9983
564,787397959788929025,2759,10621
565,787322443945877504,1677,7596
566,787111942498508800,6510,0
567,786963064373534720,7694,25958
568,786729988674449408,2350,0
569,786709082849828864,5915,17807
570,786664955043049472,2444,10303
571,786595970293370880,3025,9239
572,786363235746385920,3345,10583
573,786286427768250368,2734,7753
574,786233965241827333,4539,14819
575,786051337297522688,152,1393
576,786036967502913536,6728,0
577,785927819176054784,3082,11097
578,785872687017132033,1735,6528
579,785639753186217984,2166,7678
580,785533386513321988,1907,8835
581,785515384317313025,1207,5969
582,785264754247995392,1572,7068
583,785170936622350336,4655,11673
584,784826020293709826,3123,9826
585,784517518371221505,2434,8729
586,784431430411685888,1228,5574
587,784183165795655680,7736,19484
588,784057939640352768,10689,28882
589,783839966405230592,10387,29102
590,783821107061198850,1886,7163
591,783695101801398276,3087,10169
592,783466772167098368,2151,8201
593,783391753726550016,5254,16420
594,783347506784731136,5331,0
595,783334639985389568,11231,28272
596,783085703974514689,2104,7929
597,782969140009107456,7094,23464
598,782747134529531904,1357,7257
599,782722598790725632,5182,16736
600,782598640137187329,1809,7581
601,782305867769217024,5324,16131
602,782021823840026624,5958,0
603,781955203444699136,3227,10829
604,781661882474196992,2605,10140
605,781655249211752448,1091,3883
606,781524693396357120,5330,20144
607,781308096455073793,2460,6928
608,781251288990355457,1996,8147
609,781163403222056960,2648,9529
610,780931614150983680,6978,21015
611,780858289093574656,1927,6983
612,780800785462489090,1243,5323
613,780601303617732608,3217,11740
614,780543529827336192,1679,6116
615,780496263422808064,3529,0
616,780476555013349377,108,0
617,780459368902959104,1027,5137
618,780192070812196864,2153,8449
619,780092040432480260,2213,0
620,780074436359819264,4732,11747
621,779834332596887552,6728,18265
622,779377524342161408,2987,8494
623,779124354206535695,17539,0
624,779056095788752897,4350,14305
625,778990705243029504,6873,19296
626,778774459159379968,9471,0
627,778764940568104960,348,839
628,778748913645780993,1251,6654
629,778650543019483137,1431,5579
630,778624900596654080,971,4465
631,778408200802557953,4132,13198
632,778396591732486144,11695,0
633,778383385161035776,1049,5652
634,778286810187399168,3165,10030
635,778039087836069888,2536,8205
636,778027034220126208,1536,6361
637,777953400541634568,3372,0
638,777885040357281792,1563,6164
639,777684233540206592,2808,10888
640,777641927919427584,4050,0
641,777621514455814149,2405,8466
642,777189768882946048,4128,13741
643,776819012571455488,13086,0
644,776813020089548800,1147,4728
645,776477788987613185,2650,8506
646,776249906839351296,8739,0
647,776218204058357768,15176,28860
648,776201521193218049,2411,9258
649,776113305656188928,4170,11412
650,776088319444877312,146,1773
651,775898661951791106,16048,0
652,775842724423557120,2545,11317
653,775733305207554048,3840,13450
654,775729183532220416,4413,12574
655,775364825476165632,2827,7154
656,775350846108426240,3738,9825
657,775085132600442880,4511,15034
658,774757898236878852,1707,8346
659,774639387460112384,1659,6524
660,774314403806253056,5259,21070
661,773985732834758656,3696,10398
662,773922284943896577,1670,6199
663,773704687002451968,1544,6402
664,773670353721753600,1257,5183
665,773547596996571136,5867,21348
666,773336787167145985,4836,0
667,773308824254029826,7160,22593
668,773247561583001600,3115,9155
669,773191612633579521,3950,9676
670,772877495989305348,3697,8281
671,772826264096874500,2267,7783
672,772615324260794368,3226,0
673,772581559778025472,1634,6283
674,772193107915964416,1326,5817
675,772152991789019136,1089,3692
676,772117678702071809,705,3639
677,772114945936949249,454,2646
678,772102971039580160,899,3871
679,771908950375665664,1805,6341
680,771770456517009408,3235,11604
681,771500966810099713,2501,8000
682,771380798096281600,4836,10176
683,771171053431250945,7107,0
684,771136648247640064,2795,8835
685,771102124360998913,1373,6014
686,771014301343748096,1584,6657
687,770787852854652928,1148,4772
688,770772759874076672,1357,5021
689,770655142660169732,1712,7107
690,770414278348247044,1997,6112
691,770293558247038976,1400,5998
692,770093767776997377,2910,0
693,770069151037685760,2189,7332
694,769940425801170949,9119,30142
695,769695466921623552,1606,6209
696,769335591808995329,7383,0
697,769212283578875904,1644,5200
698,768970937022709760,6203,13765
699,768909767477751808,2547,0
700,768855141948723200,850,4041
701,768609597686943744,1136,3967
702,768596291618299904,1223,4874
703,768554158521745409,5551,0
704,768473857036525572,3264,13138
705,768193404517830656,3372,10502
706,767884188863397888,1307,4586
707,767754930266464257,5126,15424
708,767500508068192258,2231,7245
709,767191397493538821,3599,11848
710,767122157629476866,2734,9824
711,766793450729734144,1301,4867
712,766714921925144576,361,2520
713,766693177336135680,760,3886
714,766423258543644672,1506,5794
715,766313316352462849,1798,6535
716,766078092750233600,2503,0
717,766069199026450432,809,4070
718,766008592277377025,476,3626
719,765719909049503744,2064,6988
720,765669560888528897,1179,4994
721,765395769549590528,3232,25772
722,765371061932261376,2072,6823
723,765222098633691136,3226,11205
724,764857477905154048,1699,6236
725,764259802650378240,1437,5797
726,763956972077010945,51,742
727,763837565564780549,3947,12087
728,763183847194451968,1405,5183
729,763167063695355904,2859,0
730,763103485927849985,2197,7109
731,762699858130116608,3432,11682
732,762471784394268675,6107,10823
733,762464539388485633,3967,9930
734,762316489655476224,1062,4619
735,762035686371364864,14776,30609
736,761976711479193600,1900,5208
737,761750502866649088,3722,0
738,761745352076779520,826,4130
739,761672994376806400,27671,47508
740,761599872357261312,1130,3985
741,761371037149827077,17226,0
742,761334018830917632,1386,4989
743,761292947749015552,1039,4320
744,761227390836215808,1497,5139
745,761004547850530816,3319,10934
746,760893934457552897,924,3681
747,760656994973933572,1812,6341
748,760641137271070720,1227,4810
749,760539183865880579,3456,7280
750,760521673607086080,1327,4044
751,760290219849637889,10922,25771
752,760252756032651264,823,3789
753,760190180481531904,1705,5495
754,760153949710192640,30,0
755,759943073749200896,1985,5716
756,759846353224826880,1875,6478
757,759793422261743616,1815,5739
758,759557299618865152,1142,4503
759,759447681597108224,2350,8177
760,759446261539934208,466,1609
761,759197388317847553,1850,5852
762,759159934323924993,1104,0
763,759099523532779520,3949,13953
764,759047813560868866,1909,6231
765,758854675097526272,864,3414
766,758828659922702336,3670,10788
767,758740312047005698,1539,5517
768,758474966123810816,945,3652
769,758467244762497024,2101,4609
770,758405701903519748,1820,5007
771,758355060040593408,1005,3247
772,758099635764359168,9471,18251
773,758041019896193024,352,2602
774,757741869644341248,3113,6613
775,757729163776290825,7491,0
776,757725642876129280,1151,4368
777,757611664640446465,1037,4397
778,757597904299253760,286,0
779,757596066325864448,1001,4176
780,757400162377592832,6507,14533
781,757393109802180609,1639,5587
782,757354760399941633,1345,4336
783,756998049151549440,1893,6035
784,756939218950160384,1905,6382
785,756651752796094464,1236,4836
786,756526248105566208,3413,9989
787,756303284449767430,1049,3786
788,756288534030475264,16836,42334
789,756275833623502848,1454,6124
790,755955933503782912,2719,7007
791,755206590534418437,5074,15763
792,755110668769038337,10545,20322
793,754874841593970688,7503,0
794,754856583969079297,2376,6618
795,754747087846248448,494,2481
796,754482103782404096,1854,5074
797,754449512966619136,695,3590
798,754120377874386944,2235,7568
799,753655901052166144,2065,5604
800,753420520834629632,3365,7560
801,753398408988139520,1807,5516
802,753375668877008896,2213,7338
803,753298634498793472,5392,0
804,753294487569522689,990,3216
805,753039830821511168,19809,35567
806,753026973505581056,906,3763
807,752932432744185856,6510,12086
808,752917284578922496,1482,6666
809,752701944171524096,2716,0
810,752682090207055872,1505,5776
811,752660715232722944,1475,4191
812,752568224206688256,2165,5261
813,752519690950500352,3263,7060
814,752334515931054080,1042,3673
815,752309394570878976,15359,0
816,752173152931807232,1736,5713
817,751950017322246144,864,2935
818,751937170840121344,1240,4964
819,751830394383790080,1846,5575
820,751793661361422336,2730,5558
821,751598357617971201,2905,7631
822,751583847268179968,1041,4211
823,751538714308972544,1187,4835
824,751456908746354688,950,3092
825,751251247299190784,5559,12023
826,751205363882532864,1718,6054
827,751132876104687617,1223,4851
828,750868782890057730,1290,4582
829,750719632563142656,4752,12617
830,750506206503038976,1083,4256
831,750429297815552001,4050,12616
832,750383411068534784,1083,4371
833,750381685133418496,28,687
834,750147208377409536,907,2990
835,750132105863102464,1221,3472
836,750117059602808832,1246,4173
837,750101899009982464,799,2925
838,750086836815486976,505,2083
839,750071704093859840,3138,7469
840,750056684286914561,853,3043
841,750041628174217216,581,3047
842,750026558547456000,740,2607
843,750011400160841729,853,3098
844,749996283729883136,775,2923
845,749981277374128128,2344,4900
846,749774190421639168,1259,4478
847,749417653287129088,1554,5861
848,749403093750648834,502,2503
849,749395845976588288,3266,8204
850,749317047558017024,2116,5241
851,749075273010798592,1953,5511
852,749064354620928000,1452,4608
853,749036806121881602,752,2972
854,748977405889503236,3221,10305
855,748932637671223296,2137,5552
856,748705597323898880,905,2664
857,748699167502000129,1504,4540
858,748692773788876800,1261,4052
859,748575535303884801,1881,5810
860,748568946752774144,637,2107
861,748346686624440324,1162,5002
862,748337862848962560,3878,7265
863,748324050481647620,714,3539
864,748307329658011649,676,3538
865,748220828303695873,7348,13511
866,747963614829678593,2023,5544
867,747933425676525569,2418,6331
868,747885874273214464,917,2801
869,747844099428986880,703,2701
870,747816857231626240,1104,4620
871,747651430853525504,147,1309
872,747648653817413632,5510,12314
873,747600769478692864,536,2235
874,747594051852075008,985,3513
875,747512671126323200,1522,5276
876,747461612269887489,988,3700
877,747439450712596480,1807,5174
878,747242308580548608,2733,0
879,747219827526344708,1481,5025
880,747204161125646336,861,3213
881,747103485104099331,3742,9119
882,746906459439529985,277,2781
883,746872823977771008,2020,5727
884,746818907684614144,1656,5090
885,746790600704425984,1519,4656
886,746757706116112384,3692,9120
887,746726898085036033,1697,5781
888,746542875601690625,1795,4817
889,746521445350707200,930,0
890,746507379341139972,1028,4452
891,746369468511756288,1543,5937
892,746131877086527488,2067,6576
893,746056683365994496,767,3411
894,745789745784041472,998,3809
895,745712589599014916,2193,6692
896,745433870967832576,2392,6741
897,745422732645535745,2280,8164
898,745314880350101504,2588,6820
899,745074613265149952,3294,7493
900,745057283344719872,2114,6931
901,744995568523612160,581,2825
902,744971049620602880,2524,7510
903,744709971296780288,1484,5365
904,744334592493166593,1987,6471
905,744234799360020481,73125,148664
906,744223424764059648,338,1569
907,743980027717509120,1038,3991
908,743895849529389061,911,3489
909,743835915802583040,1951,0
910,743609206067040256,1314,4272
911,743595368194129920,6144,17452
912,743545585370791937,888,3372
913,743510151680958465,3515,7578
914,743253157753532416,1152,4046
915,743222593470234624,1806,5912
916,743210557239623680,1284,3658
917,742534281772302336,3384,6723
918,742528092657332225,1846,4214
919,742465774154047488,3712,6916
920,742423170473463808,3529,9371
921,742385895052087300,1850,6482
922,742161199639494656,1283,4101
923,742150209887731712,1456,4851
924,741793263812808706,1416,4335
925,741743634094141440,2591,7777
926,741438259667034112,772,3512
927,741303864243200000,3023,8360
928,741099773336379392,5204,9505
929,741067306818797568,2910,9095
930,740995100998766593,2561,6031
931,740711788199743490,894,3230
932,740699697422163968,736,2717
933,740676976021798912,6429,17281
934,740373189193256964,12538,33335
935,740365076218183684,401,2323
936,740359016048689152,811,3117
937,740214038584557568,1846,6353
938,739979191639244800,5551,18991
939,739932936087216128,1016,3856
940,739844404073074688,808,3613
941,739623569819336705,1280,3579
942,739606147276148736,1556,5134
943,739544079319588864,19935,37465
944,739485634323156992,2732,6776
945,739238157791694849,54572,110074
946,738891149612572673,6,99
947,738885046782832640,1075,3587
948,738883359779196928,742,3132
